StartFrame,EndFrame,NativeStartFrame,NativeEndFrame,TimingSearchStartFrame,TimingSearchEndFrame,StartBoundaryStatus,EndBoundaryStatus,TimingResolved,NativeTraceCrossesReturnLevel,TimingMaxExtensionFrames,SiteID,EventID,Session,SearchLimitSec
743,765,743,765,733,775,search_limit_unresolved,search_limit_unresolved,0,0,10,7,11,ID13-20200917,10
969,993,979,988,969,998,return_crossing,return_crossing,1,0,10,7,12,ID13-20200917,10
1054,1077,1054,1077,1044,1087,search_limit_unresolved,search_limit_unresolved,0,0,10,7,13,ID13-20200917,10
1183,1196,1184,1196,1174,1200,return_crossing,recording_boundary_unresolved,0,0,10,7,14,ID13-20200917,10
19,36,29,34,19,44,return_crossing,return_crossing,1,0,10,8,1,ID13-20200917,10
60,66,62,65,52,75,return_crossing,return_crossing,1,0,10,8,2,ID13-20200917,10
435,450,442,444,432,454,return_crossing,return_crossing,1,0,10,8,3,ID13-20200917,10
741,754,743,747,733,757,return_crossing,return_crossing,1,0,10,8,4,ID13-20200917,10
869,886,878,880,868,890,return_crossing,return_crossing,1,0,10,8,5,ID13-20200917,10
1037,1049,1045,1047,1035,1057,return_crossing,return_crossing,1,0,10,8,6,ID13-20200917,10
1094,1100,1094,1100,1084,1110,search_limit_unresolved,search_limit_unresolved,0,0,10,8,7,ID13-20200917,10
30,37,30,35,20,45,seed_not_below_return_level,return_crossing,0,1,10,9,1,ID13-20200917,10
76,99,76,99,66,109,search_limit_unresolved,search_limit_unresolved,0,0,10,9,2,ID13-20200917,10
285,289,285,289,275,299,search_limit_unresolved,search_limit_unresolved,0,0,10,9,3,ID13-20200917,10
30,36,30,36,20,46,seed_not_below_return_level,search_limit_unresolved,0,1,10,10,1,ID13-20200917,10
62,64,62,64,52,74,seed_not_below_return_level,seed_not_below_return_level,0,1,10,10,2,ID13-20200917,10
354,359,354,358,344,368,seed_not_below_return_level,return_crossing,0,1,10,10,3,ID13-20200917,10
432,439,434,436,424,446,return_crossing,return_crossing,1,0,10,10,4,ID13-20200917,10
641,663,641,662,631,672,search_limit_unresolved,return_crossing,0,0,10,10,5,ID13-20200917,10
743,748,743,748,733,758,seed_not_below_return_level,seed_not_below_return_level,0,1,10,10,6,ID13-20200917,10
851,861,851,861,841,871,search_limit_unresolved,seed_not_below_return_level,0,1,10,10,7,ID13-20200917,10
890,903,895,901,885,911,return_crossing,return_crossing,1,0,10,10,8,ID13-20200917,10
937,951,940,949,930,959,return_crossing,return_crossing,1,0,10,10,9,ID13-20200917,10
972,991,975,983,965,993,return_crossing,return_crossing,1,0,10,10,10,ID13-20200917,10
1013,1021,1013,1019,1003,1029,search_limit_unresolved,return_crossing,0,0,10,10,11,ID13-20200917,10
1133,1155,1133,1151,1123,1161,seed_not_below_return_level,return_crossing,0,1,10,10,12,ID13-20200917,10
30,37,31,35,21,45,return_crossing,return_crossing,1,0,10,11,1,ID13-20200917,10
59,69,63,65,53,75,return_crossing,return_crossing,1,0,10,11,2,ID13-20200917,10
86,97,86,92,76,102,search_limit_unresolved,return_crossing,0,0,10,11,3,ID13-20200917,10
308,314,308,310,298,320,search_limit_unresolved,return_crossing,0,0,10,11,4,ID13-20200917,10
343,366,344,357,334,367,return_crossing,return_crossing,1,0,10,11,5,ID13-20200917,10
438,443,438,443,428,453,search_limit_unresolved,search_limit_unresolved,0,0,10,11,6,ID13-20200917,10
635,642,635,642,625,652,search_limit_unresolved,search_limit_unresolved,0,0,10,11,7,ID13-20200917,10
746,748,746,748,736,758,search_limit_unresolved,search_limit_unresolved,0,0,10,11,8,ID13-20200917,10
770,774,772,774,762,784,return_crossing,return_crossing,1,0,10,11,9,ID13-20200917,10
877,881,879,881,869,891,return_crossing,search_limit_unresolved,0,0,10,11,10,ID13-20200917,10
970,988,979,988,969,998,return_crossing,search_limit_unresolved,0,0,10,11,11,ID13-20200917,10
1010,1013,1010,1012,1000,1022,search_limit_unresolved,return_crossing,0,0,10,11,12,ID13-20200917,10
1059,1068,1059,1068,1049,1078,search_limit_unresolved,search_limit_unresolved,0,0,10,11,13,ID13-20200917,10
1094,1107,1095,1099,1085,1109,return_crossing,return_crossing,1,0,10,11,14,ID13-20200917,10
1159,1163,1159,1163,1149,1173,return_crossing,return_crossing,1,0,10,11,15,ID13-20200917,10
1183,1195,1192,1195,1182,1200,return_crossing,recording_boundary_unresolved,0,0,10,11,16,ID13-20200917,10
446,465,446,465,436,475,return_crossing,search_limit_unresolved,0,0,10,12,1,ID13-20200917,10
561,563,561,563,551,573,return_crossing,return_crossing,1,0,10,12,2,ID13-20200917,10
621,631,621,631,611,641,search_limit_unresolved,search_limit_unresolved,0,0,10,12,3,ID13-20200917,10
745,754,749,754,739,764,return_crossing,search_limit_unresolved,0,0,10,12,4,ID13-20200917,10
879,893,881,886,871,896,return_crossing,return_crossing,1,0,10,12,5,ID13-20200917,10
997,1038,997,1034,987,1044,search_limit_unresolved,return_crossing,0,0,10,12,6,ID13-20200917,10
1062,1067,1062,1064,1052,1074,return_crossing,return_crossing,1,0,10,12,7,ID13-20200917,10
1196,1200,1196,1200,1186,1200,search_limit_unresolved,recording_boundary_unresolved,0,0,10,12,8,ID13-20200917,10
32,39,35,38,25,48,return_crossing,return_crossing,1,0,10,13,1,ID13-20200917,10
461,473,461,464,451,474,search_limit_unresolved,return_crossing,0,0,10,13,2,ID13-20200917,10
875,891,880,882,870,892,return_crossing,return_crossing,1,0,10,13,3,ID13-20200917,10
32,45,36,38,26,48,return_crossing,return_crossing,1,0,10,14,1,ID13-20200917,10
32,38,36,38,26,48,return_crossing,search_limit_unresolved,0,0,10,15,1,ID13-20200917,10
312,335,312,334,302,344,search_limit_unresolved,return_crossing,0,0,10,15,2,ID13-20200917,10
453,465,453,465,443,475,search_limit_unresolved,return_crossing,0,0,10,15,3,ID13-20200917,10
35,50,37,43,27,53,return_crossing,return_crossing,1,0,10,16,1,ID13-20200917,10
32,51,39,45,29,55,return_crossing,return_crossing,1,0,10,17,1,ID13-20200917,10
182,191,182,191,172,201,search_limit_unresolved,search_limit_unresolved,0,0,10,17,2,ID13-20200917,10
331,343,339,341,329,351,return_crossing,return_crossing,1,0,10,17,3,ID13-20200917,10
573,581,579,581,569,591,return_crossing,search_limit_unresolved,0,0,10,17,4,ID13-20200917,10
1162,1183,1172,1176,1162,1186,return_crossing,return_crossing,1,0,10,17,5,ID13-20200917,10
35,42,39,42,29,52,return_crossing,search_limit_unresolved,0,0,10,18,1,ID13-20200917,10
465,475,465,468,455,478,search_limit_unresolved,return_crossing,0,0,10,18,2,ID13-20200917,10
615,621,615,621,605,631,search_limit_unresolved,search_limit_unresolved,0,0,10,18,3,ID13-20200917,10
673,687,673,677,663,687,search_limit_unresolved,return_crossing,0,0,10,18,4,ID13-20200917,10
761,778,770,772,760,782,return_crossing,return_crossing,1,0,10,18,5,ID13-20200917,10
880,891,887,891,877,901,return_crossing,search_limit_unresolved,0,0,10,18,6,ID13-20200917,10
973,979,974,979,964,989,return_crossing,search_limit_unresolved,0,0,10,18,7,ID13-20200917,10
1001,1003,1001,1003,991,1013,search_limit_unresolved,search_limit_unresolved,0,0,10,18,8,ID13-20200917,10
1084,1089,1085,1088,1075,1098,return_crossing,return_crossing,1,0,10,18,9,ID13-20200917,10
1186,1198,1196,1198,1186,1200,return_crossing,recording_boundary_unresolved,0,0,10,18,10,ID13-20200917,10
55,60,55,59,45,69,search_limit_unresolved,return_crossing,0,0,10,19,1,ID13-20200917,10
462,470,464,468,454,478,return_crossing,return_crossing,1,0,10,19,2,ID13-20200917,10
679,681,679,681,669,691,search_limit_unresolved,search_limit_unresolved,0,0,10,19,3,ID13-20200917,10
982,991,989,991,979,1001,return_crossing,search_limit_unresolved,0,0,10,19,4,ID13-20200917,10
156,158,156,158,146,168,return_crossing,search_limit_unresolved,0,0,10,20,1,ID13-20200917,10
213,268,213,268,203,278,return_crossing,return_crossing,0,1,10,20,2,ID13-20200917,10
61,73,68,71,58,81,return_crossing,return_crossing,1,0,10,21,1,ID13-20200917,10
259,265,260,264,250,274,return_crossing,return_crossing,1,0,10,21,2,ID13-20200917,10
318,333,318,329,308,339,search_limit_unresolved,return_crossing,0,0,10,21,3,ID13-20200917,10
344,366,351,356,341,366,return_crossing,return_crossing,1,0,10,21,4,ID13-20200917,10
417,435,419,430,409,440,return_crossing,return_crossing,1,0,10,21,5,ID13-20200917,10
522,533,527,531,517,541,return_crossing,return_crossing,1,0,10,21,6,ID13-20200917,10
744,750,744,750,734,760,return_crossing,search_limit_unresolved,0,0,10,21,7,ID13-20200917,10
851,855,852,855,842,865,return_crossing,search_limit_unresolved,0,0,10,21,8,ID13-20200917,10
973,1004,978,1004,968,1014,return_crossing,search_limit_unresolved,0,0,10,21,9,ID13-20200917,10
1093,1097,1095,1097,1085,1107,return_crossing,search_limit_unresolved,0,0,10,21,10,ID13-20200917,10
1183,1195,1193,1195,1183,1200,return_crossing,recording_boundary_unresolved,0,0,10,21,11,ID13-20200917,10
53,61,57,59,47,69,return_crossing,return_crossing,1,0,10,22,1,ID13-20200917,10
363,387,363,387,353,397,seed_not_below_return_level,return_crossing,0,1,10,22,2,ID13-20200917,10
464,470,465,468,455,478,return_crossing,return_crossing,1,0,10,22,3,ID13-20200917,10
525,537,526,529,516,539,return_crossing,return_crossing,1,0,10,22,4,ID13-20200917,10
586,599,587,592,577,602,return_crossing,return_crossing,1,0,10,22,5,ID13-20200917,10
733,744,733,744,723,754,search_limit_unresolved,seed_not_below_return_level,0,1,10,22,6,ID13-20200917,10
805,807,805,807,795,817,return_crossing,seed_not_below_return_level,0,1,10,22,7,ID13-20200917,10
852,865,852,862,842,872,return_crossing,return_crossing,1,0,10,22,8,ID13-20200917,10
888,898,890,898,880,908,return_crossing,search_limit_unresolved,0,0,10,22,9,ID13-20200917,10
1090,1095,1090,1093,1080,1103,search_limit_unresolved,return_crossing,0,0,10,22,10,ID13-20200917,10
87,96,93,96,83,106,return_crossing,search_limit_unresolved,0,0,10,23,1,ID13-20200917,10
445,465,447,459,437,469,return_crossing,return_crossing,1,0,10,23,2,ID13-20200917,10
480,487,481,487,471,497,return_crossing,return_crossing,1,0,10,23,3,ID13-20200917,10
581,588,583,587,573,597,return_crossing,return_crossing,1,0,10,23,4,ID13-20200917,10
610,613,610,613,600,623,search_limit_unresolved,search_limit_unresolved,0,0,10,23,5,ID13-20200917,10
658,672,663,669,653,679,return_crossing,return_crossing,1,0,10,23,6,ID13-20200917,10
125,128,125,127,115,137,search_limit_unresolved,return_crossing,0,0,10,24,1,ID13-20200917,10
161,177,165,171,155,181,return_crossing,return_crossing,1,0,10,25,1,ID13-20200917,10
704,743,706,743,696,753,return_crossing,search_limit_unresolved,0,0,10,25,2,ID13-20200917,10
887,895,892,895,882,905,return_crossing,search_limit_unresolved,0,0,10,25,3,ID13-20200917,10
93,104,98,101,88,111,return_crossing,return_crossing,1,0,10,26,1,ID13-20200917,10
148,161,149,151,139,161,return_crossing,return_crossing,1,0,10,26,2,ID13-20200917,10
765,796,765,796,755,806,search_limit_unresolved,return_crossing,0,0,10,26,3,ID13-20200917,10
98,106,101,103,91,113,return_crossing,return_crossing,1,0,10,27,1,ID13-20200917,10
210,224,210,224,200,234,search_limit_unresolved,search_limit_unresolved,0,0,10,27,2,ID13-20200917,10
104,124,104,123,94,133,search_limit_unresolved,return_crossing,0,0,10,28,1,ID13-20200917,10
474,476,474,476,464,486,search_limit_unresolved,search_limit_unresolved,0,0,10,28,2,ID13-20200917,10
879,890,888,890,878,900,return_crossing,search_limit_unresolved,0,0,10,28,3,ID13-20200917,10
120,126,120,126,110,136,search_limit_unresolved,search_limit_unresolved,0,0,10,29,1,ID13-20200917,10
146,164,146,164,137,174,search_limit_unresolved,search_limit_unresolved,0,0,10,29,2,ID13-20200917,10
461,472,467,472,457,482,return_crossing,search_limit_unresolved,0,0,10,29,3,ID13-20200917,10
756,760,758,760,748,770,return_crossing,search_limit_unresolved,0,0,10,29,4,ID13-20200917,10
886,890,888,890,878,900,return_crossing,search_limit_unresolved,0,0,10,29,5,ID13-20200917,10
1109,1134,1115,1124,1105,1134,return_crossing,return_crossing,1,0,10,29,6,ID13-20200917,10
117,125,117,119,107,129,search_limit_unresolved,return_crossing,0,0,10,30,1,ID13-20200917,10
504,506,504,506,494,516,search_limit_unresolved,search_limit_unresolved,0,0,10,30,2,ID13-20200917,10
454,456,454,456,444,466,search_limit_unresolved,search_limit_unresolved,0,0,10,31,1,ID13-20200917,10
139,155,139,147,129,157,search_limit_unresolved,return_crossing,0,0,10,32,1,ID13-20200917,10
381,394,388,392,378,402,return_crossing,return_crossing,1,0,10,32,2,ID13-20200917,10
789,802,789,796,779,806,search_limit_unresolved,return_crossing,0,0,10,32,3,ID13-20200917,10
1106,1115,1106,1110,1096,1120,search_limit_unresolved,return_crossing,0,0,10,32,4,ID13-20200917,10
137,157,147,157,137,167,return_crossing,search_limit_unresolved,0,0,10,33,1,ID13-20200917,10
204,231,204,231,194,241,seed_not_below_return_level,search_limit_unresolved,0,1,10,33,2,ID13-20200917,10
259,269,259,269,249,279,search_limit_unresolved,return_crossing,0,0,10,33,3,ID13-20200917,10
402,413,405,408,395,418,return_crossing,return_crossing,1,0,10,33,4,ID13-20200917,10
835,842,836,842,826,852,return_crossing,search_limit_unresolved,0,0,10,33,5,ID13-20200917,10
127,148,137,139,127,149,return_crossing,return_crossing,1,0,10,34,1,ID13-20200917,10
794,797,794,797,784,807,search_limit_unresolved,search_limit_unresolved,0,0,10,34,2,ID13-20200917,10
688,702,690,692,680,702,return_crossing,return_crossing,1,0,10,35,1,ID13-20200917,10
378,380,378,380,368,390,search_limit_unresolved,search_limit_unresolved,0,0,10,36,1,ID13-20200917,10
555,572,563,572,553,582,return_crossing,search_limit_unresolved,0,0,10,36,2,ID13-20200917,10
698,705,700,702,690,712,return_crossing,return_crossing,1,0,10,36,3,ID13-20200917,10
1177,1182,1177,1182,1167,1192,search_limit_unresolved,return_crossing,0,0,10,36,4,ID13-20200917,10
167,169,167,169,157,179,search_limit_unresolved,search_limit_unresolved,0,0,10,37,1,ID13-20200917,10
924,931,926,931,916,941,return_crossing,search_limit_unresolved,0,0,10,37,2,ID13-20200917,10
377,396,377,391,367,401,search_limit_unresolved,return_crossing,0,0,10,38,1,ID13-20200917,10
202,208,204,208,194,218,return_crossing,search_limit_unresolved,0,0,10,39,1,ID13-20200917,10
254,257,254,257,244,267,search_limit_unresolved,search_limit_unresolved,0,0,10,39,2,ID13-20200917,10
405,413,406,409,396,419,return_crossing,return_crossing,1,0,10,39,3,ID13-20200917,10
907,910,907,910,897,920,search_limit_unresolved,search_limit_unresolved,0,0,10,39,4,ID13-20200917,10
945,958,945,956,935,966,search_limit_unresolved,return_crossing,0,0,10,39,5,ID13-20200917,10
1133,1135,1133,1135,1123,1145,search_limit_unresolved,search_limit_unresolved,0,0,10,39,6,ID13-20200917,10
1162,1180,1169,1171,1159,1181,return_crossing,return_crossing,1,0,10,39,7,ID13-20200917,10
247,249,247,249,237,259,search_limit_unresolved,search_limit_unresolved,0,0,10,40,1,ID13-20200917,10
242,261,252,254,242,264,return_crossing,return_crossing,1,0,10,41,1,ID13-20200917,10
883,893,887,893,877,903,return_crossing,search_limit_unresolved,0,0,10,41,2,ID13-20200917,10
1024,1029,1025,1027,1015,1037,return_crossing,return_crossing,1,0,10,41,3,ID13-20200917,10
1049,1058,1050,1053,1040,1063,return_crossing,return_crossing,1,0,10,41,4,ID13-20200917,10
1088,1094,1088,1092,1078,1102,search_limit_unresolved,return_crossing,0,0,10,41,5,ID13-20200917,10
268,276,268,273,258,283,search_limit_unresolved,return_crossing,0,0,10,42,1,ID13-20200917,10
360,363,360,363,350,373,search_limit_unresolved,search_limit_unresolved,0,0,10,43,1,ID13-20200917,10
603,615,613,615,603,625,return_crossing,search_limit_unresolved,0,0,10,44,1,ID13-20200917,10
392,397,392,395,382,405,search_limit_unresolved,return_crossing,0,0,10,45,1,ID13-20200917,10
1103,1115,1113,1115,1103,1125,return_crossing,search_limit_unresolved,0,0,10,46,1,ID13-20200917,10
436,439,436,439,426,449,search_limit_unresolved,search_limit_unresolved,0,0,10,47,1,ID13-20200917,10
442,444,442,444,432,454,search_limit_unresolved,search_limit_unresolved,0,0,10,48,1,ID13-20200917,10
987,999,987,999,977,1009,search_limit_unresolved,search_limit_unresolved,0,0,10,48,2,ID13-20200917,10
479,484,479,484,469,494,search_limit_unresolved,search_limit_unresolved,0,0,10,49,1,ID13-20200917,10
688,700,698,700,688,710,return_crossing,search_limit_unresolved,0,0,10,50,1,ID13-20200917,10
1154,1162,1154,1162,1144,1172,search_limit_unresolved,search_limit_unresolved,0,0,10,50,2,ID13-20200917,10
600,604,602,604,592,614,return_crossing,search_limit_unresolved,0,0,10,51,1,ID13-20200917,10
993,995,993,995,983,1005,search_limit_unresolved,search_limit_unresolved,0,0,10,51,2,ID13-20200917,10
654,656,654,656,644,666,search_limit_unresolved,search_limit_unresolved,0,0,10,52,1,ID13-20200917,10
662,667,662,667,652,677,search_limit_unresolved,search_limit_unresolved,0,0,10,53,1,ID13-20200917,10
683,700,683,694,673,704,search_limit_unresolved,return_crossing,0,0,10,54,1,ID13-20200917,10
834,843,834,843,824,853,search_limit_unresolved,search_limit_unresolved,0,0,10,55,1,ID13-20200917,10
963,971,963,967,953,977,search_limit_unresolved,return_crossing,0,0,10,55,2,ID13-20200917,10
1110,1112,1110,1112,1100,1122,search_limit_unresolved,search_limit_unresolved,0,0,10,55,3,ID13-20200917,10
1147,1163,1147,1153,1137,1163,search_limit_unresolved,return_crossing,0,0,10,55,4,ID13-20200917,10
710,714,710,712,700,722,search_limit_unresolved,return_crossing,0,0,10,56,1,ID13-20200917,10
714,726,723,726,713,736,return_crossing,search_limit_unresolved,0,0,10,57,1,ID13-20200917,10
733,743,739,741,729,751,return_crossing,return_crossing,1,0,10,58,1,ID13-20200917,10
751,768,759,768,749,778,return_crossing,search_limit_unresolved,0,0,10,59,1,ID13-20200917,10
1033,1037,1033,1037,1023,1047,search_limit_unresolved,search_limit_unresolved,0,0,10,60,1,ID13-20200917,10
1,12,1,12,1,32,seed_not_below_return_level,seed_not_below_return_level,0,1,20,1,1,ID13-20200917,20
67,91,79,89,59,109,return_crossing,return_crossing,1,0,20,1,2,ID13-20200917,20
225,243,227,243,207,263,return_crossing,search_limit_unresolved,0,0,20,1,3,ID13-20200917,20
291,301,292,301,272,321,return_crossing,return_crossing,1,0,20,1,4,ID13-20200917,20
346,354,346,354,326,374,seed_not_below_return_level,return_crossing,0,1,20,1,5,ID13-20200917,20
420,441,420,441,400,457,return_crossing,seed_not_below_return_level,0,1,20,1,6,ID13-20200917,20
473,477,473,477,458,497,seed_not_below_return_level,seed_not_below_return_level,0,1,20,1,7,ID13-20200917,20
522,540,531,537,511,547,return_crossing,return_crossing,1,0,20,1,8,ID13-20200917,20
554,560,557,559,548,579,return_crossing,return_crossing,1,0,20,1,9,ID13-20200917,20
647,672,647,665,627,679,return_crossing,return_crossing,0,1,20,1,10,ID13-20200917,20
690,701,694,701,680,721,return_crossing,seed_not_below_return_level,0,1,20,1,11,ID13-20200917,20
774,816,774,811,754,831,seed_not_below_return_level,return_crossing,0,1,20,1,12,ID13-20200917,20
853,862,853,862,833,876,return_crossing,return_crossing,0,1,20,1,13,ID13-20200917,20
891,905,891,898,877,918,return_crossing,return_crossing,1,0,20,1,14,ID13-20200917,20
944,953,951,953,931,968,return_crossing,return_crossing,1,0,20,1,15,ID13-20200917,20
983,992,983,992,969,1008,seed_not_below_return_level,return_crossing,0,1,20,1,16,ID13-20200917,20
1025,1030,1025,1030,1009,1044,return_crossing,return_crossing,1,0,20,1,17,ID13-20200917,20
1059,1084,1059,1084,1045,1104,seed_not_below_return_level,return_crossing,0,1,20,1,18,ID13-20200917,20
1164,1182,1164,1181,1144,1200,seed_not_below_return_level,return_crossing,0,1,20,1,19,ID13-20200917,20
75,103,80,87,60,107,return_crossing,return_crossing,1,0,20,2,1,ID13-20200917,20
414,440,431,433,411,453,return_crossing,return_crossing,1,0,20,2,2,ID13-20200917,20
736,754,747,754,727,774,return_crossing,search_limit_unresolved,0,0,20,2,3,ID13-20200917,20
